ID,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
5041920,,,,,,,,,,,,X,0,0,1,0,0,0,1,1,1,2,1,1,1,1,0,0,0,0,0
5041922,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X
5041923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,
5041924,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0
5041925,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5041926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,,,,,
5041927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,,,,,
5041929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0
5041930,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,
5041931,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,
5041932,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,
5041933,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,
5041934,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5041935,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,
5041936,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5041938,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5041940,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5041941,,,,,,,,,,,,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C
5041946,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,
5041947,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5041949,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041950,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041952,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
5041953,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5041954,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0
5041955,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,C,C,C,C,C,C
5041956,,,,,,,,,,,,,,0,X,0,0,X,0,0,X,0,0,X,,,,,,,
5041957,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,X,,,,
5041958,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5041959,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041960,,,,,,,,,,,,,,,,,,,,,,,X,0,0,X,X,X,0,0,X
5041961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5041962,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041963,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,X
5041964,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5041967,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041968,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5041969,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5041971,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041972,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041973,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041979,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041980,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041981,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5041982,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C
5041983,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C
5041984,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C,C,C,C
5041986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X
5041989,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5041990,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,
5041991,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0
5041994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5041996,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5042008,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,1,C
5042010,,,,,,,0,0,0,1,0,0,0,0,0,0,0,X,,,,,,,,,,,,,
5042011,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,X,,,,,,,,,,,,
5042012,X,X,X,X,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,
5042013,1,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,
5042014,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,X,,,,,,,,,,,,
5042016,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,C,C,C,C
5042017,X,0,0,X,X,0,X,,,,,,,,,,,,,,,,,,,,,,,,
5042018,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,C,C,C,C
5042019,0,0,X,X,0,X,,,,,,,,,,,,,,,,,,,,,,,,,
5042020,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,X
5042021,,,,,,,,,,,,,,,,,,X,0,X,0,0,X,0,X,0,X,0,0,X,X
5042022,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042024,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042025,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
5042026,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
5042027,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,,,,,,,
5042028,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042029,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,,,,,,,,,
5042030,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C,C,C,,,,,,
5042031,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,X,X
5042032,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5042033,,,,,,,,,,,,,X,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
5042034,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1,X,X,,,,,,,,,,,,,,
5042035,X,X,X,X,X,1,X,X,,,,,,,,,,,,,,,,,,,,,,,
5042036,,,,,,,,,,,,,,,,,,,,X,X,X,0,X,0,X,,,,,
5042037,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X
5042038,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5042039,X,X,X,X,X,X,X,X,X,X,X,X,X,1,X,X,,,,,,,,,,,,,,,
5042040,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1,X
5042041,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,
5042042,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,,,,,,,,,,,,,
5042043,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042044,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,,,,,,,,,,,
5042045,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C
5042046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5042047,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042048,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,
5042049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,
5042050,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,
5042051,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,
5042052,,,,,,,,,,,,,,,,,,X,X,0,0,X,X,X,X,0,0,0,0,0,X
5042059,,,,,,,,,,,,,,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,X
5042060,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0
5042061,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,
5042062,0,0,0,0,X,0,X,0,0,X,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042063,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,
5042065,0,0,0,0,0,X,0,X,0,0,X,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042067,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C
5042068,X,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042069,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,X,X,X
5042073,,0,0,0,1,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042074,,,,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,X,0,0,X,0,0,0,C,C,C,C
5042075,,,,,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0,X,0,0,X,0,0,0,C,C,C
5042076,,,,,,,,,,,,,,,,,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0
5042077,,,,,,,,,,,,,,,,,,,0,0,0,0,0,X,0,0,0,0,0,0,0
5042078,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,
5042081,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,0,0,0,0,0,0,0,0
5042082,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C
5042083,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5042084,,,,,,,,,,,,,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042087,,,X,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042088,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,
5042089,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,
5042090,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5042091,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042092,,,,,,,,,,,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,
5042093,,,,,,,,,,,,,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,
5042094,,,,,,,,,,,,,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,
5042095,,,,,,,,,,,,,,,,,,,,0,X,X,X,X,X,X,X,X,X,X,X
5042096,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5042097,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,C,C,C,C
5042098,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042099,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042100,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,C,C
5042105,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042107,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042108,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5042113,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5042114,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5042115,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,
5042116,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042117,0,0,X,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042122,,,,,,,,,,,,,0,X,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042123,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,
5042124,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C
5042126,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,
5042129,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C
5042130,,,,,,,,,,,,,,,,,,,,,,,,,,,0,C,C,C,C
5042131,,,,,,,,,,,,,,,,,,,,0,C,C,C,C,C,C,C,C,,,
5042135,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042136,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042137,,,,,,,,,,,,X,0,0,X,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,0
5042138,,,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042139,,,,,,,,,,,,,,0,C,C,C,C,C,C,C,C,,,,,,,,,
5042140,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,X,0,0,0,0
5042141,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,
5042142,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X
5042143,,,,,,,,,,,,,,,,,,,,,,,,,,0,C,C,C,C,C
5042144,,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,1,0,X,
5042145,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,C,C,C,C
5042146,,,0,0,0,0,0,0,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042147,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,C
5042149,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5042150,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,0
5042153,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,X,0,0,0,0
5042154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042159,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5042160,0,0,0,0,0,0,X,X,X,X,,,,,,,,,,,,,,,,,,,,,
5042161,0,0,0,0,0,0,X,X,X,X,,,,,,,,,,,,,,,,,,,,,
5042162,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X
5042163,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5042164,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X
5042184,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X
5042185,,,,,,,,,0,0,0,0,X,,,,,,,,,,,,,,,,,,
5042186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X
5042187,,,,,,,,,,,,,,,,,,,,,0,0,0,0,X,,,,,,
5042190,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042191,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,
5042192,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042193,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042194,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,
5042195,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042196,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042197,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C
5042198,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0
5042199,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5042207,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042208,0,0,X,X,X,0,X,X,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
5042209,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,
5042210,X,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,
5042211,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5042212,,,,,,,,,,,,,,,,,,,X,X,X,X,0,0,0,X,0,X,0,0,X
5042213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5042214,0,X,X,X,X,0,X,0,X,0,0,0,X,X,X,0,X,X,X,0,C,C,C,C,C,C,C,C,C,C,C
5042215,,,,,,,,,,,,,,,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C
5042216,,,,,,,,,,,,,X,X,X,X,0,0,0,X,0,X,0,0,X,X,X,X,0,X,0
5042217,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5042218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5042219,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042220,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042221,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,X
5042223,,,,,,,,,,,,,,,,,,,0,0,0,0,X,,,,,,,,
5042224,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,C,C
5042225,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,X,,,,,
5042226,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,X,X
5042227,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5042232,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042233,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042234,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X
5042235,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5042236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5042237,0,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042239,0,0,0,0,0,0,0,0,0,1,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042240,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5042241,,,,,,,,,,,,,,,0,X,1,0,X,1,0,X,X,,,,,,,,
5042242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042243,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5042244,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042245,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5042246,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5042247,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C
5042248,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0
5042249,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5042250,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,
5042251,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C
5042252,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0
5042253,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042254,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5042255,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5042256,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0
5042257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0
5042258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0
5042259,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5042260,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5042262,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,X,X,,
5042266,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0
5042268,0,0,0,0,0,0,0,0,1,1,1,2,2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042269,0,1,1,1,2,2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042270,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
5042272,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0
5042273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X
5042274,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5042276,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042277,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
5042279,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,,,,,,,,,,
5042281,,,,,,,,,,X,0,0,0,X,0,1,1,0,1,1,0,0,X,0,0,X,0,0,X,0,0
5042282,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0
5042284,,,,,,,,,,,,,,,,,,,,,,,0,0,C,C,C,C,C,C,C
5042285,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,X
5042286,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,X,X
5042289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,0
5042290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X
5042293,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1
5042295,0,0,1,X,1,0,0,0,0,0,0,0,X,0,0,,,,,,,,,,,,,,,,
5042296,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042297,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,,,,
5042299,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,
5042300,,,,,,,,,X,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C
5042301,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5042302,,,,X,0,X,0,0,X,0,0,X,0,0,X,0,0,0,1,X,1,0,0,0,0,0,0,0,X,0,0
5042304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042305,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042306,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5042307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
